gene	DiffLevene	Adj.P.Value	trait	tissue	hgnc_symbol	chromosome_name
ENSG00000176658	-0.195251974022258	0.0320433181186438	Ancestry	ColonTransverse	MYO1D	17
ENSG00000176658	-6.9710140410758	0.0271627540636722	Sex	ColonTransverse	MYO1D	17
ENSG00000176659	-0.229372948351827	1.04463459208795e-06	Ancestry	WholeBlood	LINC02910	20
ENSG00000176678	6.79397737531147	0.0312918158672113	Sex	ColonTransverse	FOXL1	16
ENSG00000176681	3.94396727247199	0.0472610938290207	Age	Prostate	LRRC37A	17
ENSG00000176697	-0.439399275715518	0.027323213640717	Ancestry	Ovary	BDNF	11
ENSG00000176714	-0.301274644016031	2.28663166419785e-10	Ancestry	WholeBlood	CCDC121	2
ENSG00000176715	-0.0731877851083395	0.0255037402606334	Ancestry	ColonTransverse	ACSF3	16
ENSG00000176715	-0.0417833343164079	0.0334414567569527	Ancestry	WholeBlood	ACSF3	16
ENSG00000176731	-1.59342953975474	0.0250442086348261	Age	Testis	RBIS	8
ENSG00000176749	-0.181819157602243	0.000477242907089754	Ancestry	WholeBlood	CDK5R1	17
ENSG00000176771	-0.195330929321708	0.0303760219027255	Ancestry	Prostate	NCKAP5	2
ENSG00000176788	6.45372238412742	0.00359900756099613	Sex	MuscleSkeletal	BASP1	5
ENSG00000176809	-4.19508955426969	1.74297403633795e-07	Sex	BreastMammaryTissue	LRRC37A3	17
ENSG00000176809	-3.53003456720467	0.000202534029447007	Sex	WholeBlood	LRRC37A3	17
ENSG00000176834	-4.32084121238638	0.0199364713376946	Sex	ColonTransverse	VSIG10	12
ENSG00000176834	-0.118737805613139	0.0234966361223113	Ancestry	ColonTransverse	VSIG10	12
ENSG00000176842	8.11347501600995	0.00404418507924268	Sex	BreastMammaryTissue	IRX5	16
ENSG00000176842	-4.49326842647911	0.0185748471727444	Sex	Lung	IRX5	16
ENSG00000176842	-0.181021285114319	0.000342068238168712	Ancestry	Lung	IRX5	16
ENSG00000176842	-0.27480461479132	0.00788214295951189	Ancestry	BreastMammaryTissue	IRX5	16
ENSG00000176845	-0.103090143160245	0.00458526629123224	Ancestry	WholeBlood	METRNL	17
ENSG00000176845	-2.70528170078246	0.0283022608904208	Sex	BreastMammaryTissue	METRNL	17
ENSG00000176853	-1.68712269261858	0.0458391732915613	Age	Testis	FAM91A1	8
ENSG00000176853	-1.65112471479561	0.0258093168588252	Sex	ColonTransverse	FAM91A1	8
ENSG00000176853	-0.0635340085787502	0.0170039337172197	Ancestry	WholeBlood	FAM91A1	8
ENSG00000176871	-0.0619585272475943	0.0244743236658533	Ancestry	WholeBlood	WSB2	12
ENSG00000176871	-2.2811486308004	0.000503635481216786	Sex	BreastMammaryTissue	WSB2	12
ENSG00000176871	-2.67177701158799	0.00163845895319376	Sex	MuscleSkeletal	WSB2	12
ENSG00000176884	6.71662364406793	0.0207541826626033	Sex	BreastMammaryTissue	GRIN1	9
ENSG00000176884	12.7179226549892	0.000227504859106368	Age	Prostate	GRIN1	9
ENSG00000176884	-0.277391912231148	0.00768267244854179	Ancestry	BreastMammaryTissue	GRIN1	9
ENSG00000176887	-11.2755197452768	0.0167106756355796	Sex	ColonTransverse	SOX11	2
ENSG00000176887	0.341218028460938	0.0282218554582713	Ancestry	ColonTransverse	SOX11	2
ENSG00000176887	-0.337187963392851	0.00810558332689359	Ancestry	BreastMammaryTissue	SOX11	2
ENSG00000176890	-3.92990190656595	0.0312705625380343	Age	Prostate	TYMS	18
ENSG00000176890	6.61579997858349	0.0277700465203743	Sex	ColonTransverse	TYMS	18
ENSG00000176890	3.42805024547465	0.0322893148479233	Sex	WholeBlood	TYMS	18
ENSG00000176894	-0.270901094119495	4.07118474963331e-07	Ancestry	ColonTransverse	PXMP2	12
ENSG00000176903	-0.0552312667979057	0.0112428791033479	Ancestry	WholeBlood	PNMA1	14
ENSG00000176915	-1.67766902718623	0.0157060018593798	Sex	ColonTransverse	ANKLE2	12
ENSG00000176915	-1.74050068520124	0.00395580452073063	Age	Prostate	ANKLE2	12
ENSG00000176915	-0.0585838232642867	0.0254655558440155	Ancestry	Prostate	ANKLE2	12
ENSG00000176920	-0.520167258799716	2.24264010655799e-10	Ancestry	ColonTransverse	FUT2	19
ENSG00000176928	-0.218716511643758	4.57724496372721e-05	Ancestry	WholeBlood	GCNT4	5
ENSG00000176928	3.4450842816069	0.00086857411235111	Sex	WholeBlood	GCNT4	5
ENSG00000176946	-1.14985460596106	0.0314135896480548	Age	Testis	THAP4	2
ENSG00000176946	-1.44724539141545	0.0478327694051826	Sex	MuscleSkeletal	THAP4	2
ENSG00000176953	-0.0589069556519778	0.00412813263718589	Ancestry	ColonTransverse	NFATC2IP	16
ENSG00000176953	-0.0328871775848883	0.0284612698399948	Ancestry	Lung	NFATC2IP	16
ENSG00000176956	-10.8283168597855	0.00349594756530419	Sex	ColonTransverse	LY6H	8
ENSG00000176973	-2.93043595959844	6.3627246032631e-08	Sex	WholeBlood	FAM89B	11
ENSG00000176974	-0.109876755841065	0.00114842155213696	Ancestry	Lung	SHMT1	17
ENSG00000176974	-2.76387168411851	0.0205902823543412	Sex	Lung	SHMT1	17
ENSG00000176974	-3.01374442976132	0.0192041774602928	Sex	MuscleSkeletal	SHMT1	17
ENSG00000176978	-1.66204083493619	0.00461566792213991	Sex	Lung	DPP7	9
ENSG00000176978	-2.2099768499738	0.0261890415774758	Age	Testis	DPP7	9
ENSG00000176978	-0.0637245182489115	0.0181209940806699	Ancestry	WholeBlood	DPP7	9
ENSG00000176986	-0.0734009271750036	0.000139127543589735	Ancestry	WholeBlood	SEC24C	10
ENSG00000176986	-0.0471961706818485	0.0368944138662785	Ancestry	Lung	SEC24C	10
ENSG00000176994	-1.15177423796544	0.0443992781666735	Age	Testis	SMCR8	17
ENSG00000176994	-0.0578580144773873	0.0421911421467194	Ancestry	WholeBlood	SMCR8	17
ENSG00000177000	-0.826593324231718	0.0395247307366381	Sex	WholeBlood	MTHFR	1
ENSG00000177030	-2.79697348146847	0.0062402032620514	Sex	MuscleSkeletal	DEAF1	11
ENSG00000177034	-0.168482721877131	1.37221401790237e-08	Ancestry	WholeBlood	MTX3	5
ENSG00000177042	-1.71907190241729	0.0135175804392733	Sex	WholeBlood	TMEM80	11
ENSG00000177042	0.281983945792249	0.00555511339386533	Age	WholeBlood	TMEM80	11
ENSG00000177042	-0.0884891853155043	0.00683835479135398	Ancestry	WholeBlood	TMEM80	11
ENSG00000177051	-1.61817404423758	0.0129904239075461	Sex	BreastMammaryTissue	FBXO46	19
ENSG00000177054	-0.171849656566815	2.8911025957872e-05	Ancestry	ColonTransverse	ZDHHC13	11
ENSG00000177054	-0.126861088988762	4.74233401127793e-08	Ancestry	WholeBlood	ZDHHC13	11
ENSG00000177058	-0.0591600326471179	0.00667888019086971	Ancestry	WholeBlood	SLC38A9	5
ENSG00000177076	-3.6599886349965	0.0301853262618103	Sex	BreastMammaryTissue	ACER2	9
ENSG00000177076	3.08108154981363	0.0497689048099976	Sex	Lung	ACER2	9
ENSG00000177084	-2.55615847635349	0.00529391634887458	Age	Testis	POLE	12
ENSG00000177084	-0.072446669173558	0.0191521523746336	Ancestry	WholeBlood	POLE	12
ENSG00000177096	-2.64984265395591	2.36447251453272e-06	Sex	WholeBlood	PHETA2	22
ENSG00000177096	-1.6422248739741	0.0260963991112091	Sex	Lung	PHETA2	22
ENSG00000177096	-0.0458903935365647	0.0405930407212911	Ancestry	ColonTransverse	PHETA2	22
ENSG00000177098	5.10404667376379	0.0480088279092706	Sex	MuscleSkeletal	SCN4B	11
ENSG00000177103	-4.75992021796383	0.0295853496504341	Sex	MuscleSkeletal	DSCAML1	11
ENSG00000177105	-1.37398443081106	0.0230698297906293	Sex	BreastMammaryTissue	RHOG	11
ENSG00000177106	-0.184496240139181	0.0381830081420631	Ancestry	BreastMammaryTissue	EPS8L2	11
ENSG00000177106	5.67412871480806	0.0255899202394251	Sex	MuscleSkeletal	EPS8L2	11
ENSG00000177106	-5.59745834554688	0.00989950166663137	Sex	BreastMammaryTissue	EPS8L2	11
ENSG00000177106	-7.50993801136326	0.0126494192565507	Sex	ColonTransverse	EPS8L2	11
ENSG00000177119	-1.76768179743788	0.0274899863204663	Sex	Lung	ANO6	12
ENSG00000177119	-0.0477070736732595	0.024178674671413	Ancestry	WholeBlood	ANO6	12
ENSG00000177119	-4.70885897248375	0.0434901087229857	Sex	ColonTransverse	ANO6	12
ENSG00000177119	-0.122990557606494	0.0470363776770432	Ancestry	Ovary	ANO6	12
ENSG00000177119	-3.08477292428232	0.0277333525160483	Age	Testis	ANO6	12
ENSG00000177125	-3.15214053032074	0.0149764438195669	Sex	MuscleSkeletal	ZBTB34	9
ENSG00000177125	-0.085490276595223	0.038002914325501	Ancestry	WholeBlood	ZBTB34	9
ENSG00000177150	-2.49654587769711	0.0244857744865056	Sex	WholeBlood	FAM210A	18
ENSG00000177156	-1.78525120840339	0.0175927077226285	Sex	WholeBlood	TALDO1	11
ENSG00000177169	-0.203233555215724	0.0373004492684031	Age	ColonTransverse	ULK1	12
ENSG00000177189	-0.0737694713715995	0.0403040464214051	Ancestry	Prostate	RPS6KA3	X
ENSG00000177189	-1.73873528861347	0.0428921947179427	Sex	ColonTransverse	RPS6KA3	X
ENSG00000177189	-2.07749307706898	0.0128491657254062	Sex	BreastMammaryTissue	RPS6KA3	X
ENSG00000177191	-2.22772441342458	0.0230450894540822	Sex	WholeBlood	B3GNT8	19
ENSG00000177191	-0.283541661919543	3.95847487457295e-07	Ancestry	ColonTransverse	B3GNT8	19
ENSG00000177192	-2.34376580748011	0.0204805168315147	Sex	Lung	PUS1	12
ENSG00000177192	-0.224337303409761	0.00371035975010045	Age	ColonTransverse	PUS1	12
ENSG00000177200	-2.08339098330984	0.0118591248932015	Age	Testis	CHD9	16
ENSG00000177200	-0.0860264731485819	0.000607796481215226	Ancestry	WholeBlood	CHD9	16
ENSG00000177202	8.86100753528398	0.0322795387981844	Sex	ColonTransverse	SPACA4	19
ENSG00000177202	-1.05455083384784	3.74673565840918e-05	Age	ColonTransverse	SPACA4	19
ENSG00000177202	-0.897520370338951	1.36206548827421e-21	Ancestry	ColonTransverse	SPACA4	19
ENSG00000177238	-0.160213685135935	0.0334414567569527	Ancestry	WholeBlood	TRIM72	16
ENSG00000177301	-7.2093631031654	0.00378885290618766	Sex	BreastMammaryTissue	KCNA2	1
ENSG00000177302	-0.0451728676193274	0.0380725379723618	Ancestry	WholeBlood	TOP3A	17
ENSG00000177303	-0.114879762698058	0.00620311587385717	Ancestry	WholeBlood	CASKIN2	17
ENSG00000177311	-0.151124244123741	5.33977927105623e-07	Ancestry	WholeBlood	ZBTB38	3
ENSG00000177352	-0.0670636597394295	0.00687477154471309	Ancestry	WholeBlood	CCDC71	3
ENSG00000177352	-1.329765765031	0.011675943751418	Sex	WholeBlood	CCDC71	3
ENSG00000177352	-0.0571807098165215	0.0455551358322586	Ancestry	ColonTransverse	CCDC71	3
ENSG00000177354	-0.30285138188138	0.00515039946866483	Ancestry	WholeBlood	C10orf71	10
ENSG00000177370	-1.47743472597379	0.0119090276850516	Sex	Lung	TIMM22	17
ENSG00000177370	-1.2447236924002	0.0058636443512775	Sex	BreastMammaryTissue	TIMM22	17
ENSG00000177380	5.13617906437182	0.0148933237927304	Age	Prostate	PPFIA3	19
ENSG00000177380	-0.135213934926566	0.00866051223049528	Ancestry	ColonTransverse	PPFIA3	19
ENSG00000177425	-1.98031737357955	0.0342539068643082	Sex	BreastMammaryTissue	PAWR	12
ENSG00000177427	-0.871115851247906	0.0499808275347882	Sex	WholeBlood	MIEF2	17
ENSG00000177432	2.38017801981646	0.00260080378560251	Sex	WholeBlood	NAP1L5	4
ENSG00000177432	-5.37234061033774	0.0125917945635967	Sex	ColonTransverse	NAP1L5	4
ENSG00000177453	-0.164501798162322	0.00552392138262595	Ancestry	Lung	NIM1K	5
ENSG00000177459	-0.30590380653823	0.000681215113414777	Ancestry	ColonTransverse	ERICH5	8
ENSG00000177463	-1.40558805012535	0.00442758608558091	Sex	WholeBlood	NR2C2	3
ENSG00000177469	-0.195960838564083	0.00093904369629882	Ancestry	WholeBlood	CAVIN1	17
ENSG00000177483	-0.170173955932067	0.000981774469420963	Ancestry	WholeBlood	RBM44	2
ENSG00000177485	-0.146857537122965	7.41368724726014e-11	Ancestry	WholeBlood	ZBTB33	X
ENSG00000177485	-2.52039928827078	0.0317072039135221	Age	Testis	ZBTB33	X
ENSG00000177485	-1.99607486303329	0.00277808648899275	Sex	Lung	ZBTB33	X
ENSG00000177519	0.327297740479915	0.0248032709904536	Ancestry	ColonTransverse	RPRM	2
ENSG00000177519	-11.8780295147894	0.00956118285212598	Sex	ColonTransverse	RPRM	2
ENSG00000177548	-0.0841093317797705	0.00110318985785925	Ancestry	WholeBlood	RABEP2	16
ENSG00000177548	-2.64019274932097	0.0413529591806288	Sex	ColonTransverse	RABEP2	16
ENSG00000177548	-0.133466055846779	2.10321850176491e-05	Ancestry	ColonTransverse	RABEP2	16
ENSG00000177556	-1.30310101994128	0.00170700723351447	Sex	WholeBlood	ATOX1	5
ENSG00000177556	-0.0459672456283139	0.0241632428646737	Ancestry	WholeBlood	ATOX1	5
ENSG00000177570	-0.1340130986578	0.0366183933200694	Ancestry	WholeBlood	SAMD12	8
ENSG00000177570	-0.176343115094184	0.0035587252823892	Ancestry	ColonTransverse	SAMD12	8
ENSG00000177575	-0.530530021816934	0.0485155313398245	Ancestry	Ovary	CD163	12
ENSG00000177575	-6.25213310379627	0.0206319200979528	Age	Testis	CD163	12
ENSG00000177575	12.3104011450988	0.000229437611376844	Sex	MuscleSkeletal	CD163	12
ENSG00000177575	-6.72042940425277	0.0122699389847612	Sex	BreastMammaryTissue	CD163	12
ENSG00000177576	-0.0731203950872421	0.0226942714489211	Ancestry	WholeBlood	C18orf32	18
ENSG00000177595	-1.64033568552877	0.0192591590594188	Sex	BreastMammaryTissue	PIDD1	11
ENSG00000177595	-0.0674711506920156	0.0338156229527537	Ancestry	WholeBlood	PIDD1	11
ENSG00000177599	-0.170063781561641	0.000746250565909521	Ancestry	WholeBlood	ZNF491	19
ENSG00000177600	-2.39972546146142	0.00215029629566617	Age	Testis	RPLP2	11
ENSG00000177600	-0.0704805967237674	0.0234554783420332	Ancestry	WholeBlood	RPLP2	11
ENSG00000177600	-3.08037514308009	0.00629926914614739	Sex	MuscleSkeletal	RPLP2	11
ENSG00000177602	-0.15970327420888	0.0337659747568777	Ancestry	Lung	HASPIN	17
ENSG00000177602	-0.138989147790199	0.0221007401693322	Ancestry	WholeBlood	HASPIN	17
ENSG00000177602	-4.39582923672757	0.0499092355546678	Sex	Lung	HASPIN	17
ENSG00000177602	-0.311375606826803	0.00128915215909078	Ancestry	ColonTransverse	HASPIN	17
ENSG00000177602	7.84865417496357	0.0461761387406765	Sex	ColonTransverse	HASPIN	17
ENSG00000177606	-3.29155493415716	0.0270640163115576	Sex	MuscleSkeletal	JUN	1
ENSG00000177613	-0.0616244173951449	0.000457917601255831	Ancestry	WholeBlood	CSTF2T	10
ENSG00000177628	-0.0624104485337902	0.0300310367976473	Ancestry	WholeBlood	GBA1	1
ENSG00000177663	-0.0711552686628016	0.0372249936225354	Ancestry	ColonTransverse	IL17RA	22
ENSG00000177663	-2.33793658607206	0.00781929805472364	Sex	Lung	IL17RA	22
ENSG00000177666	-0.0733031191171258	0.0048792227410502	Ancestry	WholeBlood	PNPLA2	11
ENSG00000177675	-4.57897966616952	0.0376258763843806	Sex	WholeBlood	CD163L1	12
ENSG00000177679	-3.35622996994442	0.0209141005438333	Age	Testis	SRRM3	7
ENSG00000177683	-0.252635057270523	5.78092789817516e-13	Ancestry	WholeBlood	THAP5	7
ENSG00000177685	-0.23950908340712	0.00789081519326976	Ancestry	ColonTransverse	CRACR2B	11
ENSG00000177685	-2.30192299157868	0.0468514722092598	Sex	Lung	CRACR2B	11
ENSG00000177685	-5.27800065100567	0.00924676602242519	Sex	BreastMammaryTissue	CRACR2B	11
ENSG00000177692	-4.77089309095002	0.00465913579786923	Sex	Lung	DNAJC28	21
ENSG00000177692	-6.23454014819023	0.000988696611574875	Sex	ColonTransverse	DNAJC28	21
ENSG00000177692	-7.15683028930652	0.00118910919169839	Sex	MuscleSkeletal	DNAJC28	21
ENSG00000177692	-3.18016342158054	0.0285648744984898	Sex	BreastMammaryTissue	DNAJC28	21
ENSG00000177692	-0.140462240451515	0.00618321959014451	Ancestry	ColonTransverse	DNAJC28	21
ENSG00000177700	-4.42047365569625	9.34396794230445e-05	Sex	MuscleSkeletal	POLR2L	11
ENSG00000177700	-1.24556665122431	0.019201883502931	Sex	WholeBlood	POLR2L	11
ENSG00000177700	-0.0614361663158866	0.0136845395167049	Ancestry	WholeBlood	POLR2L	11
ENSG00000177700	-2.14453907539859	0.00156353932694045	Sex	Lung	POLR2L	11
ENSG00000177707	-2.60658569563373	0.00211879094773196	Sex	Lung	NECTIN3	3
ENSG00000177707	3.85226338678557	0.00359215875565272	Sex	WholeBlood	NECTIN3	3
ENSG00000177707	-0.196887225449098	0.0035344058954641	Ancestry	WholeBlood	NECTIN3	3
ENSG00000177728	-0.871809200727038	0.0424701126530611	Sex	WholeBlood	TMEM94	17
ENSG00000177731	-0.0456370203785668	0.0114606322293159	Ancestry	WholeBlood	FLII	17
ENSG00000177733	-1.1485707464516	0.0413730652344041	Sex	ColonTransverse	HNRNPA0	5
ENSG00000177733	-0.0480712801021073	0.0397517649658986	Ancestry	WholeBlood	HNRNPA0	5
ENSG00000177791	-0.358084410659235	0.0138039725679358	Ancestry	WholeBlood	MYOZ1	10
ENSG00000177791	-6.43098234660343	0.0294022445958706	Sex	WholeBlood	MYOZ1	10
ENSG00000177842	-0.0947723509729374	0.000636396904935485	Ancestry	WholeBlood	ZNF620	3
ENSG00000177853	-0.259342509650738	7.39234944575778e-14	Ancestry	WholeBlood	ZNF518A	10
ENSG00000177853	-3.70095192131952	0.000453080123567405	Sex	ColonTransverse	ZNF518A	10
ENSG00000177854	-2.17296003288393	5.5141921908652e-05	Sex	WholeBlood	TMEM187	X
ENSG00000177868	-1.46395616648996	0.0122618238638744	Sex	WholeBlood	SVBP	1
ENSG00000177873	-0.0664265916459125	0.00143686493528694	Ancestry	WholeBlood	ZNF619	3
ENSG00000177879	-1.9651923142839	0.000380794975727135	Sex	BreastMammaryTissue	AP3S1	5
ENSG00000177879	-0.042580632808146	0.0425755355774654	Ancestry	ColonTransverse	AP3S1	5
ENSG00000177879	-0.054852529196455	0.0283936336504993	Ancestry	WholeBlood	AP3S1	5
ENSG00000177888	-2.22529905577695	0.0240384265032294	Age	Testis	ZBTB41	1
ENSG00000177888	-0.303050856682433	6.62261998356032e-19	Ancestry	WholeBlood	ZBTB41	1
ENSG00000177889	-0.736869509284039	0.0347836534185765	Sex	WholeBlood	UBE2N	12
ENSG00000177889	1.58961969441762	0.0219321788674544	Sex	MuscleSkeletal	UBE2N	12
ENSG00000177889	-1.46536809261773	0.0126755275842921	Sex	BreastMammaryTissue	UBE2N	12
ENSG00000177917	-0.169817089162945	2.61811327681769e-08	Ancestry	WholeBlood	ARL6IP6	2
ENSG00000177932	-0.25110711741459	2.56907992304604e-08	Ancestry	WholeBlood	ZNF354C	5
ENSG00000177938	-0.345338074791047	0.00172376552473805	Ancestry	BreastMammaryTissue	CAPZA3	12
ENSG00000177943	-0.104835307274569	0.0194147267655545	Ancestry	Lung	MAMDC4	9
ENSG00000177943	-4.26651247876303	0.00156365516974382	Sex	Lung	MAMDC4	9
ENSG00000177946	-2.85741657234224	0.00128581660263852	Sex	WholeBlood	CENPBD1P	16
ENSG00000177946	-0.18169304014757	1.05723579993456e-05	Ancestry	WholeBlood	CENPBD1P	16
ENSG00000177946	-2.16600829623574	0.0193650892111154	Sex	BreastMammaryTissue	CENPBD1P	16
ENSG00000177963	-0.861300888218994	0.0450073108302254	Sex	WholeBlood	RIC8A	11
ENSG00000177971	-0.0775383045309868	0.00170209049762155	Ancestry	ColonTransverse	IMP3	15
ENSG00000177971	-1.87422918220869	0.00888280776798732	Sex	Lung	IMP3	15
ENSG00000177981	-2.13837100009336	0.000971556829440739	Sex	ColonTransverse	ASB8	12
ENSG00000177981	-0.055602102088598	0.02420491999385	Ancestry	WholeBlood	ASB8	12
ENSG00000177981	-0.888643774340217	0.0449487956022469	Sex	BreastMammaryTissue	ASB8	12
ENSG00000177984	-0.509854502721468	0.000223488398654772	Ancestry	ColonTransverse	LCN15	9
ENSG00000177989	-4.37757487068914	0.00105271814027006	Sex	Lung	CIMAP1B	22
ENSG00000177990	0.159129078535976	0.0151472755235631	Ancestry	ColonTransverse	DPY19L2	12
ENSG00000177990	-4.87534680801283	0.0247110936125115	Sex	ColonTransverse	DPY19L2	12
ENSG00000178026	-0.107551334503313	0.0201209407597543	Ancestry	WholeBlood	LRRC75B	22
ENSG00000178026	-2.65573652474358	0.017569820227514	Sex	BreastMammaryTissue	LRRC75B	22
ENSG00000178028	-0.0392748788351223	0.00739910336314324	Ancestry	WholeBlood	DMAP1	1
ENSG00000178028	-0.0785250671897017	0.000882802741106788	Ancestry	ColonTransverse	DMAP1	1
ENSG00000178028	-2.80549198231138	2.08537509123417e-10	Sex	BreastMammaryTissue	DMAP1	1
ENSG00000178031	7.13421172875037	0.0277673425815479	Sex	MuscleSkeletal	ADAMTSL1	9
ENSG00000178033	-5.85553340039162	0.00712308633569743	Age	Prostate	CALHM5	6
ENSG00000178038	-5.86514109950538	0.00176015141932752	Sex	ColonTransverse	ALS2CL	3
ENSG00000178053	3.34027929561804	0.0145820630891499	Sex	WholeBlood	MLF1	3
ENSG00000178055	-16.672395411576	0.00116961174430502	Sex	MuscleSkeletal	PRSS42P	3
ENSG00000178055	4.30544530964921	0.0205044248394739	Sex	Lung	PRSS42P	3
ENSG00000178057	-1.23075496808899	0.0341384710216903	Sex	BreastMammaryTissue	NDUFAF3	3
ENSG00000178057	-1.34394502032007	0.00813836669546617	Sex	Lung	NDUFAF3	3
ENSG00000178074	-0.044328934367639	0.0385193886337629	Ancestry	ColonTransverse	C2orf69	2
ENSG00000178074	-0.177765437213852	2.31089633435513e-07	Ancestry	WholeBlood	C2orf69	2
ENSG00000178075	-0.248334085766223	0.00019854207587476	Ancestry	ColonTransverse	GRAMD1C	3
ENSG00000178075	-0.181154913931775	0.0052356627443817	Ancestry	WholeBlood	GRAMD1C	3
ENSG00000178078	-0.143402826428446	0.0310167857443481	Ancestry	BreastMammaryTissue	STAP2	19
ENSG00000178078	-0.529806773591236	1.70075060806785e-09	Ancestry	ColonTransverse	STAP2	19
ENSG00000178078	6.94452224493543	0.0146566279044377	Age	Prostate	STAP2	19
ENSG00000178093	-0.104819919908489	0.0211778807604894	Ancestry	ColonTransverse	TSSK6	19
ENSG00000178093	-4.35516954154708	0.00718273305051599	Sex	ColonTransverse	TSSK6	19
ENSG00000178093	-2.58611140039025	0.000133570985392852	Sex	WholeBlood	TSSK6	19
ENSG00000178093	-0.0821444484534257	0.018119815238685	Ancestry	WholeBlood	TSSK6	19
ENSG00000178096	-0.0614665239789964	0.0466221565071946	Ancestry	WholeBlood	BOLA1	1
ENSG00000178096	-1.84641030409392	0.0236609333566126	Sex	ColonTransverse	BOLA1	1
ENSG00000178096	-1.76325091964512	0.00757729768981243	Sex	WholeBlood	BOLA1	1
ENSG00000178105	-1.48184995158286	0.0492115042408112	Sex	BreastMammaryTissue	DDX10	11
ENSG00000178105	-0.0552545494525296	0.0483976222784068	Ancestry	Lung	DDX10	11
ENSG00000178149	-0.990034771436772	0.0102280641966884	Sex	WholeBlood	DALRD3	3
ENSG00000178149	-0.0815730798143812	0.00414426774900337	Ancestry	ColonTransverse	DALRD3	3
ENSG00000178149	-2.33587366293151	0.0327769502629344	Sex	ColonTransverse	DALRD3	3
ENSG00000178163	-0.119036874759776	9.98659437460152e-08	Ancestry	WholeBlood	ZNF518B	4
ENSG00000178163	-0.0651228642521391	0.0247047403967753	Ancestry	ColonTransverse	ZNF518B	4
ENSG00000178175	-0.277279481709823	7.37438648161594e-06	Ancestry	WholeBlood	ZNF366	5
ENSG00000178177	-3.2310542191862	0.00077542857677245	Sex	ColonTransverse	LCORL	4
ENSG00000178177	-0.0883672766358413	0.00127892682774631	Ancestry	WholeBlood	LCORL	4
ENSG00000178184	-0.115706748923112	0.0233668539850855	Ancestry	WholeBlood	PARD6G	18
ENSG00000178199	-0.324238518129863	6.04602827738016e-07	Ancestry	ColonTransverse	ZC3H12D	6
ENSG00000178199	-4.03882786462978	0.0201158802856258	Sex	BreastMammaryTissue	ZC3H12D	6
ENSG00000178201	-1.99483860985336	0.0494244427942261	Sex	BreastMammaryTissue	VN1R1	19
ENSG00000178202	2.04143956563698	0.00978478784080969	Sex	WholeBlood	POGLUT3	11
ENSG00000178217	-0.146778110335498	0.00990818978651316	Ancestry	WholeBlood	SH2D4B	10
ENSG00000178226	-0.154951870089188	0.000327582668931905	Ancestry	WholeBlood	PRSS36	16
ENSG00000178226	-0.187400695093882	8.0601257520446e-05	Ancestry	ColonTransverse	PRSS36	16
ENSG00000178226	0.401810533720411	0.00184445063942385	Age	WholeBlood	PRSS36	16
ENSG00000178226	-7.0490466242568	1.23483796191388e-16	Sex	WholeBlood	PRSS36	16
ENSG00000178229	-0.18635473105439	1.09143724062521e-07	Ancestry	WholeBlood	ZNF543	19
ENSG00000178234	2.15276639566043	0.0198943778073716	Sex	MuscleSkeletal	GALNT11	7
ENSG00000178252	-3.21982380931082	6.16408549884682e-06	Sex	BreastMammaryTissue	WDR6	3
ENSG00000178295	-0.359816419532236	2.78571183267515e-08	Ancestry	ColonTransverse	GEN1	2
ENSG00000178295	-0.0781213484727692	0.0133859092743354	Ancestry	WholeBlood	GEN1	2
ENSG00000178307	-1.26443670248343	0.0100323396005952	Sex	WholeBlood	TMEM11	17
ENSG00000178307	-1.33566576646532	0.0184621443530496	Sex	BreastMammaryTissue	TMEM11	17
ENSG00000178338	-0.093747793345308	0.00254108582172776	Ancestry	WholeBlood	ZNF354B	5
ENSG00000178342	-4.88236598087924	0.00357919071978574	Sex	WholeBlood	KCNG2	18
ENSG00000178363	-9.51082631227048	0.00720187571611207	Sex	BreastMammaryTissue	CALML3	10
ENSG00000178372	-0.324368871081153	0.0391320807640852	Ancestry	BreastMammaryTissue	CALML5	10
ENSG00000178381	-3.8016544121701	0.0248879115511336	Sex	ColonTransverse	ZFAND2A	7
ENSG00000178381	-4.12700439847968	1.57983464936385e-05	Sex	WholeBlood	ZFAND2A	7
ENSG00000178381	-0.114146265125026	0.0253736608552165	Ancestry	WholeBlood	ZFAND2A	7
ENSG00000178385	-1.45146018836115	0.0398226365238152	Age	Testis	PLEKHM3	2
ENSG00000178386	-0.225519121720487	6.45538338138342e-11	Ancestry	WholeBlood	ZNF223	19
ENSG00000178397	-0.0629351654668223	0.000651261274219991	Ancestry	WholeBlood	FAM220A	7
ENSG00000178397	-0.830274683394184	0.0444415846530214	Sex	WholeBlood	FAM220A	7
ENSG00000178401	-0.606458104889906	0.00780362873220988	Age	ColonTransverse	DNAJC22	12
ENSG00000178401	-0.274728366145799	0.0228273156447316	Ancestry	BreastMammaryTissue	DNAJC22	12
ENSG00000178401	-0.691232418622049	9.93817665352345e-19	Ancestry	ColonTransverse	DNAJC22	12
ENSG00000178401	10.1909132004612	0.00186018911188749	Sex	ColonTransverse	DNAJC22	12
ENSG00000178401	8.70828349564782	0.00545790055237248	Sex	BreastMammaryTissue	DNAJC22	12
ENSG00000178409	-0.285915560244707	0.0270669015920209	Age	ColonTransverse	BEND3	6
ENSG00000178409	-0.247866882611823	4.5385114945931e-09	Ancestry	ColonTransverse	BEND3	6
