"gene"	"probe"	"cor"	"p.val"	"p.adj"	"class"	"Trait"	"Tissue"
"DHX58"	"cg01398856"	-0.524263121503908	0.00145953251076142	0.0205377074728572	"promoter"	"Ancestry"	"BreastMammaryTissue"
"FCRLB"	"cg18450905"	-0.515472653558709	0.0018088110676862	0.0218398945887861	"promoter"	"Ancestry"	"BreastMammaryTissue"
"UPF3A"	"cg04977002"	0.489506230327048	0.00330114516605822	0.0361291998729705	"promoter"	"Ancestry"	"BreastMammaryTissue"
"DHX58"	"cg07058109"	-0.515976458039262	0.00178697987617728	0.0218398945887861	"promoter"	"Ancestry"	"BreastMammaryTissue"
"WBSCR27"	"cg15318792"	-0.614619467936758	0.000110070356266358	0.00197126001677023	"promoter"	"Ancestry"	"BreastMammaryTissue"
"DHRS4"	"cg05171021"	-0.648951410844206	3.30235740591507e-05	0.000813205511206586	"promoter"	"Ancestry"	"BreastMammaryTissue"
"SPATC1L"	"cg25726756"	0.685881796204586	7.56910236829995e-06	0.00238383153178876	"gene_body"	"Ancestry"	"BreastMammaryTissue"
"LINC01139"	"cg16662846"	-0.646648032181973	3.5967964015145e-05	0.00315798724052973	"gene_body"	"Ancestry"	"BreastMammaryTissue"
"CHRNE"	"cg24768135"	-0.550889937607429	0.000734792589976516	0.0248133805384377	"gene_body"	"Ancestry"	"BreastMammaryTissue"
"CELF2"	"cg10498056"	0.555747447452439	0.000644298301699159	0.0248133805384377	"gene_body"	"Ancestry"	"BreastMammaryTissue"
"FAM66B"	"cg22460601"	0.658783877646841	2.27492708830898e-05	0.00249673247941911	"gene_body"	"Ancestry"	"BreastMammaryTissue"
"FAM66B"	"cg23554932"	0.67044233579526	1.4365401141424e-05	0.00238383153178876	"gene_body"	"Ancestry"	"BreastMammaryTissue"
"CELF2"	"cg06352464"	-0.594391463336011	0.000209971959609358	0.0115222112835635	"gene_body"	"Ancestry"	"BreastMammaryTissue"
"GSTM3"	"cg10807101"	-0.527490554364978	0.00134701618963475	0.042238579089261	"gene_body"	"Ancestry"	"BreastMammaryTissue"
"FRAS1"	"cg02466136"	-0.586953509559911	0.000263428069167398	0.0128494358182764	"gene_body"	"Ancestry"	"BreastMammaryTissue"
"ARHGDIG"	"cg16447794"	0.55333929107407	0.000687847824591398	0.0248133805384377	"gene_body"	"Ancestry"	"BreastMammaryTissue"
"C21orf33"	"cg04608239"	-0.618930101336548	9.53648026563747e-05	0.00598073548087836	"gene_body"	"Ancestry"	"BreastMammaryTissue"
"CATSPER2"	"cg10011062"	0.6404014588612	4.51836592880786e-05	0.00330593773791109	"gene_body"	"Ancestry"	"BreastMammaryTissue"
"USP6"	"cg03995300"	-0.667303058667784	1.62904204905838e-05	0.00238383153178876	"gene_body"	"Ancestry"	"BreastMammaryTissue"
"USP6"	"cg07670516"	-0.577648916420326	0.000347191667095759	0.0152417141855038	"gene_body"	"Ancestry"	"BreastMammaryTissue"
"PDCD6"	"cg19866445"	-0.709544093818478	7.13051330110612e-05	0.011279389506503	"promoter"	"Ancestry"	"Testis"
"PDCD6"	"cg09672082"	-0.701554113074934	9.3218095095066e-05	0.011279389506503	"promoter"	"Ancestry"	"Testis"
"PDCD6"	"cg18456349"	-0.721823763623915	4.64165712989098e-05	0.011279389506503	"promoter"	"Ancestry"	"Testis"
"CCDC50"	"cg27312961"	0.721638223877484	4.67263408879839e-05	0.0319920096398392	"gene_body"	"Ancestry"	"Testis"
"EXT1"	"cg26622285"	-0.71505344102567	5.89714463407174e-05	0.0319920096398392	"gene_body"	"Ancestry"	"Testis"
"SLC39A4"	"cg18246227"	-0.606605161295127	6.89431920894475e-05	0.012857905324682	"promoter"	"Ancestry"	"WholeBlood"
"SPATA20"	"cg26442630"	-0.737648707547033	1.90277810240515e-07	7.09736232197121e-05	"promoter"	"Ancestry"	"WholeBlood"
"TOP1MT"	"cg24596472"	0.551716238972416	0.00040064908248811	0.0373605269420163	"promoter"	"Ancestry"	"WholeBlood"
"ACCS"	"cg18265608"	-0.589705064050221	0.000122614827198227	0.0152451101816462	"promoter"	"Ancestry"	"WholeBlood"
"PPP5C"	"cg09977703"	-0.537050590898737	0.000609926317012533	0.045500503249135	"promoter"	"Ancestry"	"WholeBlood"
"MYOM2"	"cg12401644"	-0.627256639005954	3.25781398700044e-05	0.00887754311457621	"gene_body"	"Ancestry"	"WholeBlood"
"FBXW8"	"cg12046048"	-0.666405913037746	6.71241796741517e-06	0.00365826779224127	"gene_body"	"Ancestry"	"WholeBlood"
"PRSS21"	"cg01232511"	-0.55361714094305	0.000378868088449899	0.0492697208279617	"gene_body"	"Ancestry"	"WholeBlood"
"MYOM2"	"cg09674169"	-0.695670206113324	1.75647551842678e-06	0.00191455831508519	"gene_body"	"Ancestry"	"WholeBlood"
"PRSS21"	"cg07280731"	-0.578125411643957	0.000178651089900309	0.0309024217571761	"gene_body"	"Ancestry"	"WholeBlood"
"FBXW8"	"cg17143945"	-0.574811545113667	0.000198455919541498	0.0309024217571761	"gene_body"	"Ancestry"	"WholeBlood"
"HEBP2"	"cg17388039"	-0.62923155462961	3.02386469361217e-05	0.00887754311457621	"gene_body"	"Ancestry"	"WholeBlood"
"ADCY3"	"cg10249235"	-0.551194951189635	0.000406814208671243	0.0492697208279617	"gene_body"	"Ancestry"	"WholeBlood"
"MAN1B1"	"cg09911052"	-0.586944019740356	0.000134301953753161	0.0292778259181892	"gene_body"	"Ancestry"	"WholeBlood"
"BNC2"	"cg26309585"	-0.684025746722906	1.58625167825474e-05	0.031962971316833	"gene_body"	"Ancestry"	"MuscleSkeletal"
"MIR4458HG"	"cg18269595"	-0.341068404532888	7.15826700225782e-05	0.000202817565063972	"promoter"	"Sex"	"Lung"
"MIR4458HG"	"cg18371052"	-0.333773841471066	0.000104136394589926	0.000252902672575534	"promoter"	"Sex"	"Lung"
"MIR4458HG"	"cg07327178"	-0.350698929796231	4.30144681402661e-05	0.000202817565063972	"promoter"	"Sex"	"Lung"
"MIR4458HG"	"cg05598727"	-0.369872752854068	1.4837690235957e-05	0.000202817565063972	"promoter"	"Sex"	"Lung"
"MIR4458HG"	"cg04828267"	-0.34654297228591	5.36972448910914e-05	0.000202817565063972	"promoter"	"Sex"	"Lung"
"MIR4458HG"	"cg24581226"	-0.360979856553096	2.45153517275667e-05	0.000202817565063972	"promoter"	"Sex"	"Lung"
"MIR4458HG"	"cg23522872"	-0.34321506358822	6.39920233892481e-05	0.000202817565063972	"promoter"	"Sex"	"Lung"
"MIR4458HG"	"cg17877220"	-0.285435101034728	0.000995525926745556	0.00211549259433431	"promoter"	"Sex"	"Lung"
"CELSR3"	"cg09397359"	-0.252798579178498	0.00371030035264051	0.0173147349789891	"gene_body"	"Sex"	"Lung"
"DDX43"	"cg25909892"	-0.291475175010247	0.000766555786918213	0.00429271240674199	"gene_body"	"Sex"	"Lung"
"FAM228A"	"cg02683114"	-0.571704004278487	1.21068176576969e-12	1.69495447207757e-11	"gene_body"	"Sex"	"Lung"
"NLRP2"	"cg10968958"	0.519457926616636	2.41103982218578e-10	2.25030383404006e-09	"gene_body"	"Sex"	"Lung"
"NLRP2"	"cg24348448"	0.261682701069865	0.0026348205132477	0.0128304303253801	"gene_body"	"Sex"	"Lung"
"NLRP2"	"cg24307499"	0.669443171702648	3.11952518499361e-18	6.98773641438569e-17	"gene_body"	"Sex"	"Lung"
"SPESP1"	"cg07775813"	-0.538216997701365	3.99798970585194e-11	4.19073635347683e-10	"gene_body"	"Sex"	"Lung"
"MMEL1"	"cg21621858"	-0.47876106336459	8.32919062012121e-09	5.83043343408485e-08	"gene_body"	"Sex"	"Lung"
"ADD2"	"cg16366965"	-0.283991597751611	0.00105879718260909	0.00564691830724851	"gene_body"	"Sex"	"Lung"
"MMEL1"	"cg18932078"	-0.373059806868784	1.23490815469066e-05	7.27945859607127e-05	"gene_body"	"Sex"	"Lung"
"SPESP1"	"cg23698666"	-0.505033404650514	8.92703629088039e-10	7.14162903270432e-09	"gene_body"	"Sex"	"Lung"
"DDX43"	"cg06065891"	-0.454684331993935	5.50108751569211e-08	3.62424589269127e-07	"gene_body"	"Sex"	"Lung"
"DDX43"	"cg15936068"	-0.676212084636947	1.06477670194587e-18	3.97516635393125e-17	"gene_body"	"Sex"	"Lung"
"DDX43"	"cg08124399"	-0.647446604818586	8.51313209858928e-17	1.58911799173667e-15	"gene_body"	"Sex"	"Lung"
"DDX43"	"cg16143502"	-0.537922525177977	4.11590177573618e-11	4.19073635347683e-10	"gene_body"	"Sex"	"Lung"
"DDX43"	"cg03669949"	-0.698263099961839	2.60952392537285e-20	2.92266679641759e-18	"gene_body"	"Sex"	"Lung"
"SPESP1"	"cg27236331"	-0.566693007857872	2.09523974373813e-12	2.60740945887412e-11	"gene_body"	"Sex"	"Lung"
"DDX43"	"cg14556503"	-0.677080604233412	9.25679742833583e-19	3.97516635393125e-17	"gene_body"	"Sex"	"Lung"
"SPESP1"	"cg14554415"	-0.510823787410881	5.31715211901755e-10	4.58093105638435e-09	"gene_body"	"Sex"	"Lung"
"EPHA1"	"cg18997129"	-0.27028744813981	0.00187032419892033	0.00952165046723078	"gene_body"	"Sex"	"Lung"
"DDX43"	"cg12045875"	-0.635921442253315	4.33087888405642e-16	6.92940621449027e-15	"gene_body"	"Sex"	"Lung"
"DDX43"	"cg17188169"	-0.67085054931755	2.50055400705849e-18	6.98773641438569e-17	"gene_body"	"Sex"	"Lung"
"SPESP1"	"cg24750854"	-0.494001156465588	2.3333790385226e-09	1.74225634876354e-08	"gene_body"	"Sex"	"Lung"
"SPESP1"	"cg09886641"	-0.4505397795381	7.50428771035766e-08	4.66933457533365e-07	"gene_body"	"Sex"	"Lung"
"DDX43"	"cg25909892"	-0.455533896726794	4.53812650815766e-05	0.00013614379524473	"gene_body"	"Sex"	"ColonTransverse"
"NLRP2"	"cg10968958"	0.358691913783295	0.00169996373477733	0.00368325475868422	"gene_body"	"Sex"	"ColonTransverse"
"NLRP2"	"cg24307499"	0.622302128428	3.24237455052192e-09	3.77759116479761e-08	"gene_body"	"Sex"	"ColonTransverse"
"NLRP2"	"cg27099991"	0.285742698142304	0.0135910734220653	0.0252405649266927	"gene_body"	"Sex"	"ColonTransverse"
"SPESP1"	"cg07775813"	-0.461350059487516	3.51869756602839e-05	0.000124753822795552	"gene_body"	"Sex"	"ColonTransverse"
"NLRP2"	"cg17817203"	0.352827887154618	0.00204734348461605	0.00420244188947505	"gene_body"	"Sex"	"ColonTransverse"
"NLRP2"	"cg16481560"	0.40523177082375	0.000341577972595523	0.000783620054777965	"gene_body"	"Sex"	"ColonTransverse"
"CEP112"	"cg19181690"	-0.302516453511561	0.00879989393162306	0.017159793166665	"gene_body"	"Sex"	"ColonTransverse"
"SPESP1"	"cg23698666"	-0.411400442761453	0.00027116298784288	0.000660959782867021	"gene_body"	"Sex"	"ColonTransverse"
"DDX43"	"cg06065891"	-0.441814775933801	8.12313354779071e-05	0.000211201472242558	"gene_body"	"Sex"	"ColonTransverse"
"DDX43"	"cg15936068"	-0.619905548212397	3.8744524767155e-09	3.77759116479761e-08	"gene_body"	"Sex"	"ColonTransverse"
"DDX43"	"cg08124399"	-0.542854081996497	5.82999140878017e-07	3.78949441570711e-06	"gene_body"	"Sex"	"ColonTransverse"
"DDX43"	"cg16143502"	-0.451778589731285	5.33536301056825e-05	0.000148627969580115	"gene_body"	"Sex"	"ColonTransverse"
"DDX43"	"cg03669949"	-0.649344140305663	3.89493441016244e-10	7.59512209981676e-09	"gene_body"	"Sex"	"ColonTransverse"
"SPESP1"	"cg27236331"	-0.474103449941656	1.98138844880196e-05	7.72741495032765e-05	"gene_body"	"Sex"	"ColonTransverse"
"DDX43"	"cg14556503"	-0.614524501158528	5.74804236327305e-09	4.48347304335298e-08	"gene_body"	"Sex"	"ColonTransverse"
"SPESP1"	"cg14554415"	-0.528642516852622	1.28886397503526e-06	7.18081357519644e-06	"gene_body"	"Sex"	"ColonTransverse"
"DDX43"	"cg12045875"	-0.515582381305855	2.58999255992744e-06	1.26262137296463e-05	"gene_body"	"Sex"	"ColonTransverse"
"DDX43"	"cg17188169"	-0.722112754631727	3.84959437369319e-13	1.50134180574034e-11	"gene_body"	"Sex"	"ColonTransverse"
"SPESP1"	"cg24750854"	-0.457077370711048	4.24373876155126e-05	0.00013614379524473	"gene_body"	"Sex"	"ColonTransverse"
"SPESP1"	"cg09886641"	-0.484515069020582	1.21859850239859e-05	5.28059351039388e-05	"gene_body"	"Sex"	"ColonTransverse"
NA	NA	NA	NA	NA	NA	"Sex"	"Ovary"
NA	NA	NA	NA	NA	NA	"Sex"	"Prostate"
"MIR4458HG"	"cg18269595"	-0.597543363005777	0.000190409570983078	0.0420323310035502	"promoter"	"Sex"	"BreastMammaryTissue"
"MST1R"	"cg11839681"	-0.594523761565125	0.000209116074644529	0.0420323310035502	"promoter"	"Sex"	"BreastMammaryTissue"
"MIR4458HG"	"cg18371052"	-0.681750743756247	9.01823154683734e-06	0.00634432589320007	"promoter"	"Sex"	"BreastMammaryTissue"
"MIR4458HG"	"cg07327178"	-0.6362106447542	5.25078366019762e-05	0.0237642346962529	"promoter"	"Sex"	"BreastMammaryTissue"
"MIR4458HG"	"cg05598727"	-0.622534611214004	8.44500166888874e-05	0.0237642346962529	"promoter"	"Sex"	"BreastMammaryTissue"
"MIR4458HG"	"cg04828267"	-0.623327555884809	8.22051679916307e-05	0.0237642346962529	"promoter"	"Sex"	"BreastMammaryTissue"
"MIR4458HG"	"cg24581226"	-0.699410843254824	4.17922801211926e-06	0.00588017381305181	"promoter"	"Sex"	"BreastMammaryTissue"
"GDF6"	"cg15270654"	0.649557476244544	3.22859306518768e-05	0.0383556856144297	"gene_body"	"Sex"	"BreastMammaryTissue"
"PAX8"	"cg24959338"	0.665218600658624	1.76947172358959e-05	0.0262766550953053	"gene_body"	"Sex"	"BreastMammaryTissue"
"DDX43"	"cg15936068"	-0.693984790553683	5.32367578890405e-06	0.01054087806203	"gene_body"	"Sex"	"BreastMammaryTissue"
"DDX43"	"cg16143502"	-0.641596218767969	4.32716517765985e-05	0.0428389352588326	"gene_body"	"Sex"	"BreastMammaryTissue"
"DDX43"	"cg03669949"	-0.723795947491107	1.31478026000699e-06	0.00780979474444151	"gene_body"	"Sex"	"BreastMammaryTissue"
"DDX43"	"cg14556503"	-0.700761998439745	3.93155128381717e-06	0.01054087806203	"gene_body"	"Sex"	"BreastMammaryTissue"
NA	NA	NA	NA	NA	NA	"Sex"	"Testis"
"MIR4458HG"	"cg18269595"	-0.753199855371751	6.54144026143081e-07	0.000771889950848836	"promoter"	"Sex"	"MuscleSkeletal"
"MIR4458HG"	"cg05598727"	-0.657396811732952	4.35337634553708e-05	0.0171232802924459	"promoter"	"Sex"	"MuscleSkeletal"
"MIR4458HG"	"cg04828267"	-0.640165017759372	7.9526975487626e-05	0.0234604577688497	"promoter"	"Sex"	"MuscleSkeletal"
"MIR4458HG"	"cg23522872"	-0.701354442725455	7.76238248073298e-06	0.00457980566363246	"promoter"	"Sex"	"MuscleSkeletal"
"AFAP1L1"	"cg21590377"	-0.699584812495797	8.36908543716861e-06	0.0158426787325602	"gene_body"	"Sex"	"MuscleSkeletal"
"PITX1"	"cg08373003"	0.715188663524619	4.22878840924513e-06	0.0158426787325602	"gene_body"	"Sex"	"MuscleSkeletal"
"OSBPL3"	"cg02670426"	0.679604075153501	1.8891385916702e-05	0.0238409290268779	"gene_body"	"Sex"	"MuscleSkeletal"
"TSPYL5"	"cg04917181"	-0.283193670175545	0.00109532915671857	0.0418415737866492	"promoter"	"Age"	"Lung"
"TSPYL5"	"cg00249621"	-0.339324946254492	7.83584452100009e-05	0.00748323151755509	"promoter"	"Age"	"Lung"
"TSPYL5"	"cg22319311"	-0.325540946149925	0.00015722453100582	0.0100099618073706	"promoter"	"Age"	"Lung"
"TSPYL5"	"cg08858210"	-0.342139291764988	6.76965556076545e-05	0.00748323151755509	"promoter"	"Age"	"Lung"
"RPS18"	"cg16052901"	-0.30265967614142	0.000465291158826093	0.022217652833946	"promoter"	"Age"	"Lung"
"ITGB5"	"cg05387624"	-0.318789912031926	0.000218517951353944	0.0125647822028518	"enhancer"	"Age"	"Lung"
"PLCD3"	"cg20352849"	-0.293099538129319	0.000713825432555686	0.027363308247968	"enhancer"	"Age"	"Lung"
"NNMT"	"cg05458935"	-0.342982607822501	6.47760730729524e-05	0.00744924840338952	"enhancer"	"Age"	"Lung"
"NNMT"	"cg04526379"	-0.342704151886988	6.57271029197021e-05	0.0033778015500473	"gene_body"	"Age"	"Lung"
"AHRR"	"cg18541609"	0.300026478858792	0.000524269402345936	0.0182260715756734	"gene_body"	"Age"	"Lung"
"AHRR"	"cg02356223"	-0.345503065211846	5.67344742990712e-05	0.00304818857370464	"gene_body"	"Age"	"Lung"
"PCDHA3"	"cg01202150"	0.372773584114228	1.25553718711604e-05	0.000934955722113748	"gene_body"	"Age"	"Lung"
"NTRK2"	"cg15509461"	-0.308762744468822	0.000351332568384096	0.0133959708332258	"gene_body"	"Age"	"Lung"
"AHRR"	"cg26487191"	0.321019280261926	0.000196175827596339	0.00828142243638832	"gene_body"	"Age"	"Lung"
"ITGB5"	"cg05934185"	-0.369886171472331	1.48262855855784e-05	0.000973592753452984	"gene_body"	"Age"	"Lung"
"NNMT"	"cg12374610"	-0.36426946592572	2.0394846468019e-05	0.00126877413290518	"gene_body"	"Age"	"Lung"
"AHRR"	"cg24130459"	0.285459114737912	0.000994503252486046	0.0309342853799607	"gene_body"	"Age"	"Lung"
"PDGFD"	"cg07495089"	-0.321913775838003	0.000187823048508691	0.00822247567915827	"gene_body"	"Age"	"Lung"
"MAP1B"	"cg20997359"	-0.270884129690935	0.00182564816450664	0.0469112202271053	"gene_body"	"Age"	"Lung"
"NNMT"	"cg06545213"	-0.338137801396037	8.33101061083294e-05	0.00410302272583522	"gene_body"	"Age"	"Lung"
"AHRR"	"cg12806681"	-0.430864719945897	3.10203130421119e-07	4.44379372195038e-05	"gene_body"	"Age"	"Lung"
"NNMT"	"cg11771151"	-0.486303406159806	4.47188577637497e-09	1.3214422469188e-06	"gene_body"	"Age"	"Lung"
"NTRK2"	"cg16964439"	-0.272675046893552	0.00169731216055752	0.0452550570601515	"gene_body"	"Age"	"Lung"
"AHRR"	"cg22356527"	0.446433622184876	1.01664042384086e-07	2.00278163496649e-05	"gene_body"	"Age"	"Lung"
"AHRR"	"cg01571467"	0.274208846908729	0.00159398021630047	0.0442451174716314	"gene_body"	"Age"	"Lung"
"AHRR"	"cg11554391"	-0.428101342036124	3.7595547563032e-07	4.44379372195038e-05	"gene_body"	"Age"	"Lung"
"NTRK2"	"cg15733849"	-0.328359177900092	0.000136723684444656	0.00646429580054333	"gene_body"	"Age"	"Lung"
"AHRR"	"cg07599136"	-0.277761366038517	0.00137626634271699	0.0396767516363775	"gene_body"	"Age"	"Lung"
"NNMT"	"cg15286615"	-0.372635686595198	1.26559150201523e-05	0.000934955722113748	"gene_body"	"Age"	"Lung"
"MERTK"	"cg06682024"	-0.297008468683718	0.000600292322789519	0.0202727293010632	"gene_body"	"Age"	"Lung"
"PCDHA3"	"cg19928377"	0.269621154222071	0.00192138352003896	0.0478685641443349	"gene_body"	"Age"	"Lung"
"AHRR"	"cg11827403"	0.435195422604721	2.28718963324802e-07	3.86208306642736e-05	"gene_body"	"Age"	"Lung"
"AHRR"	"cg07943658"	0.639264086044268	2.72113157918633e-16	3.21637752659824e-13	"gene_body"	"Age"	"Lung"
"NTRK2"	"cg13698224"	-0.288452129000854	0.000874310230723162	0.0279306673706697	"gene_body"	"Age"	"Lung"
"TRABD2B"	"cg13682493"	-0.279703124452702	0.00126907086335005	0.037501044011994	"gene_body"	"Age"	"Lung"
"CD163"	"cg00029451"	-0.290983855154727	0.000783195229699312	0.0257149100417941	"gene_body"	"Age"	"Lung"
"DPT"	"cg13676312"	-0.268820644001402	0.00198439902121185	0.0478685641443349	"gene_body"	"Age"	"Lung"
"SLC14A1"	"cg19244662"	-0.302446059044969	0.000469837408090183	0.0168287217079575	"gene_body"	"Age"	"Lung"
"MANEAL"	"cg02460018"	0.268953471406961	0.00197381492966998	0.0478685641443349	"gene_body"	"Age"	"Lung"
"AHRR"	"cg11610050"	0.307732205839781	0.000368557389662371	0.0136135885806538	"gene_body"	"Age"	"Lung"
"ITGBL1"	"cg19493444"	-0.384429733160653	6.31342195862656e-06	0.000574035750392046	"gene_body"	"Age"	"Lung"
"NNMT"	"cg23179539"	-0.349502042535282	4.58667082697676e-05	0.00258164043689835	"gene_body"	"Age"	"Lung"
"CTIF"	"cg14239052"	-0.273971387813905	0.00160959395201367	0.0442451174716314	"gene_body"	"Age"	"Lung"
"AHRR"	"cg02088390"	0.282134410890901	0.00114560555139852	0.0347206605577704	"gene_body"	"Age"	"Lung"
"NEFH"	"cg22234080"	-0.325489991786227	0.000157620222149359	0.00716565779155932	"gene_body"	"Age"	"Lung"
"TSPYL5"	"cg15747595"	-0.495297303746867	2.08797636008682e-09	8.22662685874209e-07	"gene_body"	"Age"	"Lung"
"FOXD2"	"cg02294302"	-0.267924367352868	0.00205717309091538	0.0486315718692396	"gene_body"	"Age"	"Lung"
"ITGBL1"	"cg22070156"	-0.272308254858647	0.00172290826371135	0.0452550570601515	"gene_body"	"Age"	"Lung"
"NNMT"	"cg05279373"	-0.41539945167459	8.90211639880446e-07	9.56572871216988e-05	"gene_body"	"Age"	"Lung"
"PROB1"	"cg24761867"	0.370554968327217	1.42682173903558e-05	0.000973592753452984	"gene_body"	"Age"	"Lung"
"PROB1"	"cg05137680"	0.428278575863823	3.71367467095392e-07	4.44379372195038e-05	"gene_body"	"Age"	"Lung"
"PROB1"	"cg09225449"	0.480907080911606	6.98895097645665e-09	1.65218801083435e-06	"gene_body"	"Age"	"Lung"
"NNMT"	"cg14209518"	-0.319515880433968	0.000210995662805794	0.00859989218746375	"gene_body"	"Age"	"Lung"
"CD300LG"	"cg25720755"	-0.311834504633423	0.000304305106930277	0.0119896212130529	"gene_body"	"Age"	"Lung"
"PROB1"	"cg05449136"	0.352802942612023	3.8399531895125e-05	0.00226941233500189	"gene_body"	"Age"	"Lung"
"PROB1"	"cg09156097"	0.373436940922822	1.20821455042808e-05	0.000934955722113748	"gene_body"	"Age"	"Lung"
"PROB1"	"cg01054755"	0.405279748764288	1.72566374935636e-06	0.000169977879311601	"gene_body"	"Age"	"Lung"
"TSPYL5"	"cg22328208"	-0.54255912136227	2.59585481198436e-11	1.53415019388276e-08	"gene_body"	"Age"	"Lung"
"ZNF418"	"cg07474494"	-0.423412370851414	0.00017075642826479	0.00722868879654279	"promoter"	"Age"	"ColonTransverse"
"ZNF418"	"cg15060012"	-0.509279088819913	3.59036581811323e-06	0.00045597645890038	"promoter"	"Age"	"ColonTransverse"
"ZNF418"	"cg11998703"	-0.389691972941953	0.000599304162468226	0.0190279071583662	"promoter"	"Age"	"ColonTransverse"
"ZNF418"	"cg12961842"	-0.515556589687053	2.59349067483803e-06	0.00045597645890038	"promoter"	"Age"	"ColonTransverse"
"ZNF418"	"cg21444693"	-0.496671017281328	6.76877850649451e-06	0.000573089913549868	"promoter"	"Age"	"ColonTransverse"
"TSPYL5"	"cg00186701"	-0.398601965222914	0.000435622981872828	0.0158068910565283	"promoter"	"Age"	"ColonTransverse"
"LINC00665"	"cg24027100"	-0.42752156907914	0.000145185446308904	0.00722868879654279	"promoter"	"Age"	"ColonTransverse"
"ZNF418"	"cg13668618"	-0.446151075923026	6.77590994737022e-05	0.00430270281658009	"promoter"	"Age"	"ColonTransverse"
"ZNF135"	"cg19905369"	-0.393505052508727	0.000523399547385618	0.0226283070986382	"gene_body"	"Age"	"ColonTransverse"
"ABHD12B"	"cg13335112"	-0.518292985570174	2.24607987384186e-06	0.00094010104698717	"gene_body"	"Age"	"ColonTransverse"
"DPF3"	"cg06776201"	-0.468824575343882	2.52005901638888e-05	0.00297137867659671	"gene_body"	"Age"	"ColonTransverse"
"EPHA10"	"cg19505326"	0.461327653774386	3.52217923522485e-05	0.00326304747720473	"gene_body"	"Age"	"ColonTransverse"
"DDO"	"cg20011134"	-0.431545577497619	0.000123609259022059	0.00843795836587423	"gene_body"	"Age"	"ColonTransverse"
"EHF"	"cg02005157"	-0.427044421827911	0.00014796203633591	0.00959533805638375	"gene_body"	"Age"	"ColonTransverse"
"PIEZO2"	"cg06564478"	-0.48713422980354	1.07562798059312e-05	0.0017438618635366	"gene_body"	"Age"	"ColonTransverse"
"DPF3"	"cg08196307"	-0.443838455656849	7.4662346916514e-05	0.00569629787945404	"gene_body"	"Age"	"ColonTransverse"
"CADPS2"	"cg07665346"	0.368038370212534	0.00125479318121525	0.0452074098898937	"gene_body"	"Age"	"ColonTransverse"
"GRIK3"	"cg23941295"	-0.382114903556685	0.000780633288032839	0.0306812537751088	"gene_body"	"Age"	"ColonTransverse"
"CADPS2"	"cg20665157"	0.423044040059343	0.000173240069049989	0.0103461575483516	"gene_body"	"Age"	"ColonTransverse"
"CADPS2"	"cg09838028"	-0.422713987557681	0.000175493805754615	0.0103461575483516	"gene_body"	"Age"	"ColonTransverse"
"DPF3"	"cg07022859"	-0.453222721099724	5.01454565672708e-05	0.00406491607298439	"gene_body"	"Age"	"ColonTransverse"
"GRIA4"	"cg20073686"	-0.395562553952895	0.000486188237484576	0.0225209337149105	"gene_body"	"Age"	"ColonTransverse"
"EHF"	"cg27494843"	-0.374375858934814	0.00101602785827369	0.0387584744759109	"gene_body"	"Age"	"ColonTransverse"
"DPF3"	"cg04402277"	-0.393962447394194	0.000514909587929331	0.0226283070986382	"gene_body"	"Age"	"ColonTransverse"
"GRIA4"	"cg01111718"	0.412264277575641	0.000262443463101319	0.0141828821517671	"gene_body"	"Age"	"ColonTransverse"
"USH1C"	"cg00570628"	-0.466091081312682	2.84983715510113e-05	0.00308019899180514	"gene_body"	"Age"	"ColonTransverse"
"SLC35E4"	"cg13061472"	-0.474931555949958	1.9073441018151e-05	0.00274869477783798	"gene_body"	"Age"	"ColonTransverse"
"MKX"	"cg07109115"	0.456691231369996	4.31567640095402e-05	0.00373162152802491	"gene_body"	"Age"	"ColonTransverse"
"SORCS1"	"cg02586899"	0.401707779487809	0.000388959159277502	0.0186844455401081	"gene_body"	"Age"	"ColonTransverse"
"MKX"	"cg08423533"	0.404816138417218	0.000346877331758409	0.0179959959716262	"gene_body"	"Age"	"ColonTransverse"
"PIEZO2"	"cg00335802"	-0.470516281697389	2.33414538657125e-05	0.00297137867659671	"gene_body"	"Age"	"ColonTransverse"
"PIEZO2"	"cg00525823"	0.387864863233102	0.000639117238215599	0.025904220561426	"gene_body"	"Age"	"ColonTransverse"
"GOLGA8A"	"cg17163752"	-0.463457695798051	3.205123404384e-05	0.00319772696575849	"gene_body"	"Age"	"ColonTransverse"
"DPF3"	"cg27336368"	-0.438007972836548	9.50588906194346e-05	0.00684952117407815	"gene_body"	"Age"	"ColonTransverse"
"ABHD12B"	"cg26239297"	0.414589308827673	0.000240237038254779	0.0135472799398456	"gene_body"	"Age"	"ColonTransverse"
"MKX"	"cg26298409"	0.507787706030899	3.87513091688869e-06	0.00094010104698717	"gene_body"	"Age"	"ColonTransverse"
"GRIK3"	"cg20168230"	0.369406606668348	0.00119932595931773	0.0444435934067171	"gene_body"	"Age"	"ColonTransverse"
"CPT1B"	"cg00270625"	0.487792538456833	1.04224433005207e-05	0.0017438618635366	"gene_body"	"Age"	"ColonTransverse"
"PTPRN"	"cg01382864"	0.40185626478678	0.000386847225127356	0.0186844455401081	"gene_body"	"Age"	"ColonTransverse"
"CPT1B"	"cg17952465"	0.512780855525494	2.99702279191615e-06	0.00094010104698717	"gene_body"	"Age"	"ColonTransverse"
