p.val	cor	gene	probe	p.adj	class	Trait	Tissue
0.00151102551355665	0.297639782055428	FLI1	cg03847470	0.015783221370436	gene_body	Age	Ovary
0.00351289368810313	0.335146915090185	WRAP73	cg04021697	0.043716010340839	promoter	Age	ColonTransverse
0.00017075642826479	-0.423412370851414	ZNF418	cg07474494	0.00318745332760942	promoter	Age	ColonTransverse
3.59036581811324e-06	-0.509279088819913	ZNF418	cg15060012	0.000201060485814341	promoter	Age	ColonTransverse
0.000599304162468226	-0.389691972941953	ZNF418	cg11998703	0.00839025827455517	promoter	Age	ColonTransverse
2.59349067483803e-06	-0.515556589687053	ZNF418	cg12961842	0.000201060485814341	promoter	Age	ColonTransverse
6.76877850649452e-06	-0.496671017281328	ZNF418	cg21444693	0.000252701064242462	promoter	Age	ColonTransverse
0.000435622981872828	-0.398601965222914	TSPYL5	cg00186701	0.00696996770996525	promoter	Age	ColonTransverse
0.000145185446308904	-0.42752156907914	LINC00665	cg24027100	0.00318745332760942	promoter	Age	ColonTransverse
6.77590994737022e-05	-0.446151075923026	ZNF418	cg13668618	0.00189725478526366	promoter	Age	ColonTransverse
0.000523399547385618	-0.393505052508727	ZNF135	cg19905369	0.0184685268863211	gene_body	Age	ColonTransverse
2.24607987384186e-06	-0.518292985570174	ABHD12B	cg13335112	0.000369854485892626	gene_body	Age	ColonTransverse
7.4662346916514e-05	-0.443838455656849	DPF3	cg08196307	0.00461039992209474	gene_body	Age	ColonTransverse
0.0018691619830241	-0.355713232045293	ZNF135	cg22457238	0.0480091771468489	gene_body	Age	ColonTransverse
0.000173240069049989	0.423044040059343	CADPS2	cg20665157	0.00855805941106947	gene_body	Age	ColonTransverse
0.00194369138246352	-0.354477505875934	EPHA10	cg22425711	0.0480091771468489	gene_body	Age	ColonTransverse
0.000486188237484576	-0.395562553952895	GRIA4	cg20073686	0.0184685268863211	gene_body	Age	ColonTransverse
0.00189124543054791	0.355342529030224	GRIK3	cg26319503	0.0480091771468489	gene_body	Age	ColonTransverse
2.84983715510113e-05	-0.466091081312682	USH1C	cg00570628	0.0023463659243666	gene_body	Age	ColonTransverse
4.31567640095402e-05	0.456691231369996	MKX	cg07109115	0.00304563448867327	gene_body	Age	ColonTransverse
0.000346877331758409	0.404816138417218	MKX	cg08423533	0.0155779456262413	gene_body	Age	ColonTransverse
0.000639117238215599	0.387864863233102	PIEZO2	cg00525823	0.0197327447299066	gene_body	Age	ColonTransverse
9.50588906194345e-05	-0.438007972836548	DPF3	cg27336368	0.00521767688511118	gene_body	Age	ColonTransverse
0.00119932595931773	0.369406606668348	GRIK3	cg20168230	0.0348510014060565	gene_body	Age	ColonTransverse
1.04224433005207e-05	0.487792538456833	CPT1B	cg00270625	0.00102973739809145	gene_body	Age	ColonTransverse
0.000386847225127356	0.40185626478678	PTPRN	cg01382864	0.0159252107677428	gene_body	Age	ColonTransverse
2.99702279191615e-06	0.512780855525494	CPT1B	cg17952465	0.000370132314801645	gene_body	Age	ColonTransverse
2.08573499775306e-06	0.519692971045871	CPT1B	cg27502912	0.000369854485892626	gene_body	Age	ColonTransverse
1.15558788547532e-08	0.604742940777558	PIEZO2	cg22374057	5.70860415424809e-06	gene_body	Age	ColonTransverse
0.000589166973966103	-0.390174833665191	TSPYL5	cg22328208	0.019403232342617	gene_body	Age	ColonTransverse
7.83584452100008e-05	-0.339324946254492	TSPYL5	cg00249621	0.00227239491109002	promoter	Age	Lung
0.00015722453100582	-0.325540946149925	TSPYL5	cg22319311	0.00303967426611253	promoter	Age	Lung
6.76965556076545e-05	-0.342139291764988	TSPYL5	cg08858210	0.00227239491109002	promoter	Age	Lung
0.000465291158826093	-0.30265967614142	RPS18	cg16052901	0.00674672180297835	promoter	Age	Lung
0.00329605932019225	-0.255905436100538	PLCD3	cg17198259	0.0382342881142302	promoter	Age	Lung
0.000218517951353944	-0.318789912031926	ITGB5	cg05387624	0.00939627190821959	enhancer	Age	Lung
0.000713825432555687	-0.293099538129319	PLCD3	cg20352849	0.0153472467999473	enhancer	Age	Lung
6.57271029197021e-05	-0.342704151886988	NNMT	cg04526379	0.0019499040532845	gene_body	Age	Lung
0.000351332568384096	-0.308762744468822	NTRK2	cg15509461	0.00771802533645909	gene_body	Age	Lung
2.0394846468019e-05	-0.36426946592572	NNMT	cg12374610	0.000726056534261477	gene_body	Age	Lung
0.000187823048508692	-0.321913775838003	PDGFD	cg07495089	0.00445766701793962	gene_body	Age	Lung
4.47188577637496e-09	-0.486303406159806	NNMT	cg11771151	7.95995668194742e-07	gene_body	Age	Lung
0.00169731216055753	-0.272675046893552	NTRK2	cg16964439	0.02877348234088	gene_body	Age	Lung
1.01664042384086e-07	0.446433622184876	AHRR	cg22356527	9.04809977218363e-06	gene_body	Age	Lung
0.00265194412673112	-0.261517331310873	FOXO3	cg16775629	0.0410474830050556	gene_body	Age	Lung
0.000136723684444656	-0.328359177900092	NTRK2	cg15733849	0.00374412551248443	gene_body	Age	Lung
1.26559150201523e-05	-0.372635686595198	NNMT	cg15286615	0.000563188218396775	gene_body	Age	Lung
0.00060029232278952	-0.297008468683718	MERTK	cg06682024	0.0118724481618372	gene_body	Age	Lung
0.000874310230723164	-0.288452129000854	NTRK2	cg13698224	0.0163818127440761	gene_body	Age	Lung
0.000368557389662372	0.307732205839781	AHRR	cg11610050	0.00771802533645909	gene_body	Age	Lung
6.31342195862656e-06	-0.384429733160653	ITGBL1	cg19493444	0.000374596369545176	gene_body	Age	Lung
0.00160959395201367	-0.273971387813905	CTIF	cg14239052	0.0286507723458433	gene_body	Age	Lung
0.000157620222149359	-0.325489991786227	NEFH	cg22234080	0.00400805707751227	gene_body	Age	Lung
2.08797636008682e-09	-0.495297303746867	TSPYL5	cg15747595	7.43319584190907e-07	gene_body	Age	Lung
0.00205717309091538	-0.267924367352868	FOXD2	cg02294302	0.0332888009257216	gene_body	Age	Lung
8.90211639880446e-07	-0.41539945167459	NNMT	cg05279373	6.33830687594878e-05	gene_body	Age	Lung
1.42682173903558e-05	0.370554968327217	PROB1	cg24761867	0.000564387265662961	gene_body	Age	Lung
6.98895097645662e-09	0.480907080911606	PROB1	cg09225449	8.29355515872853e-07	gene_body	Age	Lung
3.83995318951251e-05	0.352802942612023	PROB1	cg05449136	0.00124274848678768	gene_body	Age	Lung
1.20821455042808e-05	0.373436940922822	PROB1	cg09156097	0.000563188218396775	gene_body	Age	Lung
0.00235676378622844	-0.580320389714054	CILP2	cg17165990	0.0424217481521119	gene_body	Age	Testis
